a specified text,Python,a Python program,their counts,,,,,,,problem_183
a specified text,Python,the most common elements,their counts,,,,,,,problem_183
a specified text,a Python program,the most common elements,their counts,,,,,,,problem_183
Python,a Python program,the most common elements,their counts,,,,,,,problem_183
array elements,the given number,NumPy,a NumPy program,decimals,,,,,,problem_184
decimals,array elements,the given number,a NumPy program,,,,,,,problem_184
decimals,array elements,NumPy,a NumPy program,,,,,,,problem_184
decimals,the given number,NumPy,a NumPy program,,,,,,,problem_184
array elements,the given number,NumPy,a NumPy program,,,,,,,problem_184
first,the smallest and largest value,the first occurrence,Pandas,a Pandas program,the index,a given series,,,,problem_185
a given series,first,the smallest and largest value,the first occurrence,Pandas,the index,,,,,problem_185
a given series,first,the smallest and largest value,the first occurrence,a Pandas program,the index,,,,,problem_185
a given series,first,the smallest and largest value,Pandas,a Pandas program,the index,,,,,problem_185
a given series,first,the first occurrence,Pandas,a Pandas program,the index,,,,,problem_185
a given series,the smallest and largest value,the first occurrence,Pandas,a Pandas program,the index,,,,,problem_185
first,the smallest and largest value,the first occurrence,Pandas,a Pandas program,the index,,,,,problem_185
NumPy,a NumPy program,between 0 and 1,a random number,,,,,,,problem_186
a random number,NumPy,between 0 and 1,,,,,,,,problem_186
a random number,a NumPy program,between 0 and 1,,,,,,,,problem_186
NumPy,a NumPy program,between 0 and 1,,,,,,,,problem_186
a given list,number,Python,a Python program,unique sublists,,,,,,problem_187
unique sublists,a given list,number,a Python program,,,,,,,problem_187
unique sublists,a given list,Python,a Python program,,,,,,,problem_187
unique sublists,number,Python,a Python program,,,,,,,problem_187
a given list,number,Python,a Python program,,,,,,,problem_187
start,difference,the time runs,a Python program,a program,current time,,,,,problem_188
current time,start,difference,the time runs,a program,,,,,,problem_188
current time,start,difference,a Python program,a program,,,,,,problem_188
current time,start,the time runs,a Python program,a program,,,,,,problem_188
current time,difference,the time runs,a Python program,a program,,,,,,problem_188
start,difference,the time runs,a Python program,a program,,,,,,problem_188
Python,a Python program,three,element-wise three given lists,,,,,,,problem_189
element-wise three given lists,Python,three,,,,,,,,problem_189
element-wise three given lists,a Python program,three,,,,,,,,problem_189
Python,a Python program,three,,,,,,,,problem_189
a given SQLite table,a specific row,Python,a Python program,SQLite,,,,,,problem_190
SQLite,a given SQLite table,a specific row,a Python program,,,,,,,problem_190
SQLite,a given SQLite table,Python,a Python program,,,,,,,problem_190
SQLite,a specific row,Python,a Python program,,,,,,,problem_190
a given SQLite table,a specific row,Python,a Python program,,,,,,,problem_190
maximum and minimum length,Python,a Python program,the list,lambda,,,,,,problem_191
lambda,maximum and minimum length,Python,the list,,,,,,,problem_191
lambda,maximum and minimum length,a Python program,the list,,,,,,,problem_191
lambda,Python,a Python program,the list,,,,,,,problem_191
maximum and minimum length,Python,a Python program,the list,,,,,,,problem_191
Python,two lists,a Python program,two,common items,,,,,,problem_193
common items,Python,two lists,two,,,,,,,problem_193
common items,Python,a Python program,two,,,,,,,problem_193
common items,two lists,a Python program,two,,,,,,,problem_193
Python,two lists,a Python program,two,,,,,,,problem_193
Python,a doubly linked list,some items,a Python program,the list,,,,,,problem_194
the list,Python,a doubly linked list,a Python program,,,,,,,problem_194
the list,Python,some items,a Python program,,,,,,,problem_194
the list,a doubly linked list,some items,a Python program,,,,,,,problem_194
Python,a doubly linked list,some items,a Python program,,,,,,,problem_194
NumPy,a NumPy program,the dimensions,a given array,,,,,,,problem_195
a given array,NumPy,the dimensions,,,,,,,,problem_195
a given array,a NumPy program,the dimensions,,,,,,,,problem_195
NumPy,a NumPy program,the dimensions,,,,,,,,problem_195
integer or string columns,Timestamps,Pandas,a Pandas program,a series,a DataFrame,specified columns,,,,problem_196
specified columns,integer or string columns,Timestamps,Pandas,a Pandas program,a DataFrame,,,,,problem_196
specified columns,integer or string columns,Timestamps,Pandas,a series,a DataFrame,,,,,problem_196
specified columns,integer or string columns,Timestamps,a Pandas program,a series,a DataFrame,,,,,problem_196
specified columns,integer or string columns,Pandas,a Pandas program,a series,a DataFrame,,,,,problem_196
specified columns,Timestamps,Pandas,a Pandas program,a series,a DataFrame,,,,,problem_196
integer or string columns,Timestamps,Pandas,a Pandas program,a series,a DataFrame,,,,,problem_196
strings timestamps,floats,integers,datetime,Python,a Python program,arrow module,,,,problem_197
arrow module,strings timestamps,floats,integers,datetime,a Python program,,,,,problem_197
arrow module,strings timestamps,floats,integers,Python,a Python program,,,,,problem_197
arrow module,strings timestamps,floats,datetime,Python,a Python program,,,,,problem_197
arrow module,strings timestamps,integers,datetime,Python,a Python program,,,,,problem_197
arrow module,floats,integers,datetime,Python,a Python program,,,,,problem_197
strings timestamps,floats,integers,datetime,Python,a Python program,,,,,problem_197
elements,the input lists,a list,two or more lists,their positions,Python,a Python program,each,two,lists,problem_198
lists,elements,the input lists,a list,two or more lists,their positions,Python,a Python program,two,,problem_198
lists,elements,the input lists,a list,two or more lists,their positions,Python,each,two,,problem_198
lists,elements,the input lists,a list,two or more lists,their positions,a Python program,each,two,,problem_198
lists,elements,the input lists,a list,two or more lists,Python,a Python program,each,two,,problem_198
lists,elements,the input lists,a list,their positions,Python,a Python program,each,two,,problem_198
lists,elements,the input lists,two or more lists,their positions,Python,a Python program,each,two,,problem_198
lists,elements,a list,two or more lists,their positions,Python,a Python program,each,two,,problem_198
lists,the input lists,a list,two or more lists,their positions,Python,a Python program,each,two,,problem_198
elements,the input lists,a list,two or more lists,their positions,Python,a Python program,each,two,,problem_198
sequence,arrays,NumPy,a NumPy program,column,,,,,,problem_199
column,sequence,arrays,a NumPy program,,,,,,,problem_199
column,sequence,NumPy,a NumPy program,,,,,,,problem_199
column,arrays,NumPy,a NumPy program,,,,,,,problem_199
sequence,arrays,NumPy,a NumPy program,,,,,,,problem_199
first,the first repeated word,Python,a Python program,a given string,,,,,,problem_200
a given string,first,the first repeated word,a Python program,,,,,,,problem_200
a given string,first,Python,a Python program,,,,,,,problem_200
a given string,the first repeated word,Python,a Python program,,,,,,,problem_200
first,the first repeated word,Python,a Python program,,,,,,,problem_200
random values,nan,the nan values,some values,Pandas,a Pandas program,four columns,ten rows,a dataframe,nan values,problem_201
nan values,random values,nan,the nan values,some values,Pandas,a Pandas program,four columns,a dataframe,,problem_201
nan values,random values,nan,the nan values,some values,Pandas,a Pandas program,ten rows,a dataframe,,problem_201
nan values,random values,nan,the nan values,some values,Pandas,four columns,ten rows,a dataframe,,problem_201
nan values,random values,nan,the nan values,some values,a Pandas program,four columns,ten rows,a dataframe,,problem_201
nan values,random values,nan,the nan values,Pandas,a Pandas program,four columns,ten rows,a dataframe,,problem_201
nan values,random values,nan,some values,Pandas,a Pandas program,four columns,ten rows,a dataframe,,problem_201
nan values,random values,the nan values,some values,Pandas,a Pandas program,four columns,ten rows,a dataframe,,problem_201
nan values,nan,the nan values,some values,Pandas,a Pandas program,four columns,ten rows,a dataframe,,problem_201
random values,nan,the nan values,some values,Pandas,a Pandas program,four columns,ten rows,a dataframe,,problem_201
a specified range,a number,a Python program,some specific numbers,,,,,,,problem_202
some specific numbers,a specified range,a Python program,,,,,,,,problem_202
some specific numbers,a number,a Python program,,,,,,,,problem_202
a specified range,a number,a Python program,,,,,,,,problem_202
a NumPy program,an array,10^3 elements,10^3,NumPy,,,,,,problem_204
NumPy,a NumPy program,an array,10^3,,,,,,,problem_204
NumPy,a NumPy program,10^3 elements,10^3,,,,,,,problem_204
NumPy,an array,10^3 elements,10^3,,,,,,,problem_204
a NumPy program,an array,10^3 elements,10^3,,,,,,,problem_204
small numbers,scientific notation,NumPy,a NumPy program,the use,NumPy array,,,,,problem_205
NumPy array,small numbers,scientific notation,NumPy,the use,,,,,,problem_205
NumPy array,small numbers,scientific notation,a NumPy program,the use,,,,,,problem_205
NumPy array,small numbers,NumPy,a NumPy program,the use,,,,,,problem_205
NumPy array,scientific notation,NumPy,a NumPy program,the use,,,,,,problem_205
small numbers,scientific notation,NumPy,a NumPy program,the use,,,,,,problem_205
a given list,Python,a Python program,adjacent members,,,,,,,problem_206
adjacent members,a given list,a Python program,,,,,,,,problem_206
adjacent members,Python,a Python program,,,,,,,,problem_206
a given list,Python,a Python program,,,,,,,,problem_206
a Python program,(not sets,two,two unordered lists,,,,,,,problem_207
two unordered lists,a Python program,two,,,,,,,,problem_207
two unordered lists,(not sets,two,,,,,,,,problem_207
a Python program,(not sets,two,,,,,,,,problem_207
a given column,the string present,a DataFrame,Pandas,a Pandas program,the length,DataFrame,,,,problem_208
DataFrame,a given column,the string present,a DataFrame,Pandas,the length,,,,,problem_208
DataFrame,a given column,the string present,a DataFrame,a Pandas program,the length,,,,,problem_208
DataFrame,a given column,the string present,Pandas,a Pandas program,the length,,,,,problem_208
DataFrame,a given column,a DataFrame,Pandas,a Pandas program,the length,,,,,problem_208
DataFrame,the string present,a DataFrame,Pandas,a Pandas program,the length,,,,,problem_208
a given column,the string present,a DataFrame,Pandas,a Pandas program,the length,,,,,problem_208
Arrow,minute,a new Arrow object,hour,the Arrow object,day,a given timeframe,Python,any datetime property,arrow module,problem_209
arrow module,Arrow,minute,a new Arrow object,hour,the Arrow object,day,a given timeframe,any datetime property,,problem_209
arrow module,Arrow,minute,a new Arrow object,hour,the Arrow object,day,Python,any datetime property,,problem_209
arrow module,Arrow,minute,a new Arrow object,hour,the Arrow object,a given timeframe,Python,any datetime property,,problem_209
arrow module,Arrow,minute,a new Arrow object,hour,day,a given timeframe,Python,any datetime property,,problem_209
arrow module,Arrow,minute,a new Arrow object,the Arrow object,day,a given timeframe,Python,any datetime property,,problem_209
arrow module,Arrow,minute,hour,the Arrow object,day,a given timeframe,Python,any datetime property,,problem_209
arrow module,Arrow,a new Arrow object,hour,the Arrow object,day,a given timeframe,Python,any datetime property,,problem_209
arrow module,minute,a new Arrow object,hour,the Arrow object,day,a given timeframe,Python,any datetime property,,problem_209
Arrow,minute,a new Arrow object,hour,the Arrow object,day,a given timeframe,Python,any datetime property,,problem_209
Python,a list,a Python program,it,the provided value,,,,,,problem_210
the provided value,Python,a list,it,,,,,,,problem_210
the provided value,Python,a Python program,it,,,,,,,problem_210
the provided value,a list,a Python program,it,,,,,,,problem_210
Python,a list,a Python program,it,,,,,,,problem_210
dictionaries,the specified key,Python,a list,a Python program,values,,,,,problem_211
values,dictionaries,the specified key,Python,a Python program,,,,,,problem_211
values,dictionaries,the specified key,a list,a Python program,,,,,,problem_211
values,dictionaries,Python,a list,a Python program,,,,,,problem_211
values,the specified key,Python,a list,a Python program,,,,,,problem_211
dictionaries,the specified key,Python,a list,a Python program,,,,,,problem_211
survival rate,gender,a Pivot table,Pandas,a Pandas program,various classes,,,,,problem_213
various classes,survival rate,gender,a Pivot table,a Pandas program,,,,,,problem_213
various classes,survival rate,gender,Pandas,a Pandas program,,,,,,problem_213
various classes,survival rate,a Pivot table,Pandas,a Pandas program,,,,,,problem_213
various classes,gender,a Pivot table,Pandas,a Pandas program,,,,,,problem_213
survival rate,gender,a Pivot table,Pandas,a Pandas program,,,,,,problem_213
xy,NumPy,a NumPy program,two,y,,,,,,problem_214
y,xy,NumPy,two,,,,,,,problem_214
y,xy,a NumPy program,two,,,,,,,problem_214
y,NumPy,a NumPy program,two,,,,,,,problem_214
xy,NumPy,a NumPy program,two,,,,,,,problem_214
state name,Nominatim API,GeoPy,the country name,Python,a Python program,GeoPy package,,,,problem_215
GeoPy package,state name,Nominatim API,GeoPy,the country name,a Python program,,,,,problem_215
GeoPy package,state name,Nominatim API,GeoPy,Python,a Python program,,,,,problem_215
GeoPy package,state name,Nominatim API,the country name,Python,a Python program,,,,,problem_215
GeoPy package,state name,GeoPy,the country name,Python,a Python program,,,,,problem_215
GeoPy package,Nominatim API,GeoPy,the country name,Python,a Python program,,,,,problem_215
state name,Nominatim API,GeoPy,the country name,Python,a Python program,,,,,problem_215
a specified list,Python,a Python program,items,,,,,,,problem_216
items,a specified list,a Python program,,,,,,,,problem_216
items,Python,a Python program,,,,,,,,problem_216
a specified list,Python,a Python program,,,,,,,,problem_216
30 to70,a NumPy program,the integers,an array,30,NumPy,,,,,problem_217
NumPy,30 to70,a NumPy program,the integers,30,,,,,,problem_217
NumPy,30 to70,a NumPy program,an array,30,,,,,,problem_217
NumPy,30 to70,the integers,an array,30,,,,,,problem_217
NumPy,a NumPy program,the integers,an array,30,,,,,,problem_217
30 to70,a NumPy program,the integers,an array,30,,,,,,problem_217
another number,Python,the user,a Python function,two integers values,two,a number,,,,problem_218
a number,another number,Python,the user,a Python function,two,,,,,problem_218
a number,another number,Python,the user,two integers values,two,,,,,problem_218
a number,another number,Python,a Python function,two integers values,two,,,,,problem_218
a number,another number,the user,a Python function,two integers values,two,,,,,problem_218
a number,Python,the user,a Python function,two integers values,two,,,,,problem_218
another number,Python,the user,a Python function,two integers values,two,,,,,problem_218
NumPy,two arrays,a NumPy program,two,a matrix product,,,,,,problem_219
a matrix product,NumPy,two arrays,two,,,,,,,problem_219
a matrix product,NumPy,a NumPy program,two,,,,,,,problem_219
a matrix product,two arrays,a NumPy program,two,,,,,,,problem_219
NumPy,two arrays,a NumPy program,two,,,,,,,problem_219
range,elements,a given array,NumPy,a NumPy program,numbers,,,,,problem_220
numbers,range,elements,a given array,a NumPy program,,,,,,problem_220
numbers,range,elements,NumPy,a NumPy program,,,,,,problem_220
numbers,range,a given array,NumPy,a NumPy program,,,,,,problem_220
numbers,elements,a given array,NumPy,a NumPy program,,,,,,problem_220
range,elements,a given array,NumPy,a NumPy program,,,,,,problem_220
years,all non-zero values,any non-zero values,Pandas,which years,a Pandas program,world alcohol consumption dataset,,,,problem_221
world alcohol consumption dataset,years,all non-zero values,any non-zero values,Pandas,a Pandas program,,,,,problem_221
world alcohol consumption dataset,years,all non-zero values,any non-zero values,which years,a Pandas program,,,,,problem_221
world alcohol consumption dataset,years,all non-zero values,Pandas,which years,a Pandas program,,,,,problem_221
world alcohol consumption dataset,years,any non-zero values,Pandas,which years,a Pandas program,,,,,problem_221
world alcohol consumption dataset,all non-zero values,any non-zero values,Pandas,which years,a Pandas program,,,,,problem_221
years,all non-zero values,any non-zero values,Pandas,which years,a Pandas program,,,,,problem_221
sequences,fixed-frequency dates,Pandas,a Pandas program,time spans intervals,,,,,,problem_222
time spans intervals,sequences,fixed-frequency dates,a Pandas program,,,,,,,problem_222
time spans intervals,sequences,Pandas,a Pandas program,,,,,,,problem_222
time spans intervals,fixed-frequency dates,Pandas,a Pandas program,,,,,,,problem_222
sequences,fixed-frequency dates,Pandas,a Pandas program,,,,,,,problem_222
Python,a Python program,a number,a comma separator,,,,,,,problem_223
a comma separator,Python,a number,,,,,,,,problem_223
a comma separator,a Python program,a number,,,,,,,,problem_223
Python,a Python program,a number,,,,,,,,problem_223
initial list,a given list,a list,NumPy,an array,a NumPy program,it,final list,,,problem_224
final list,initial list,a given list,a list,NumPy,an array,it,,,,problem_224
final list,initial list,a given list,a list,NumPy,a NumPy program,it,,,,problem_224
final list,initial list,a given list,a list,an array,a NumPy program,it,,,,problem_224
final list,initial list,a given list,NumPy,an array,a NumPy program,it,,,,problem_224
final list,initial list,a list,NumPy,an array,a NumPy program,it,,,,problem_224
final list,a given list,a list,NumPy,an array,a NumPy program,it,,,,problem_224
initial list,a given list,a list,NumPy,an array,a NumPy program,it,,,,problem_224
integer index,rows,a given dataframe,Pandas,a Pandas program,missing data,,,,,problem_226
missing data,integer index,rows,a given dataframe,a Pandas program,,,,,,problem_226
missing data,integer index,rows,Pandas,a Pandas program,,,,,,problem_226
missing data,integer index,a given dataframe,Pandas,a Pandas program,,,,,,problem_226
missing data,rows,a given dataframe,Pandas,a Pandas program,,,,,,problem_226
integer index,rows,a given dataframe,Pandas,a Pandas program,,,,,,problem_226
first file,second,the corresponding line,first,each line,Python,a Python program,second file,,,problem_227
second file,first file,second,the corresponding line,first,each line,a Python program,,,,problem_227
second file,first file,second,the corresponding line,first,Python,a Python program,,,,problem_227
second file,first file,second,the corresponding line,each line,Python,a Python program,,,,problem_227
second file,first file,second,first,each line,Python,a Python program,,,,problem_227
second file,first file,the corresponding line,first,each line,Python,a Python program,,,,problem_227
second file,second,the corresponding line,first,each line,Python,a Python program,,,,problem_227
first file,second,the corresponding line,first,each line,Python,a Python program,,,,problem_227
survival,a Pivot table,Pandas,both gender,a Pandas program,class,,,,,problem_229
class,survival,a Pivot table,Pandas,a Pandas program,,,,,,problem_229
class,survival,a Pivot table,both gender,a Pandas program,,,,,,problem_229
class,survival,Pandas,both gender,a Pandas program,,,,,,problem_229
class,a Pivot table,Pandas,both gender,a Pandas program,,,,,,problem_229
survival,a Pivot table,Pandas,both gender,a Pandas program,,,,,,problem_229
a given list,Python,the maximum and minimum product,a Python program,the pairs,tuple,,,,,problem_230
tuple,a given list,Python,the maximum and minimum product,the pairs,,,,,,problem_230
tuple,a given list,Python,a Python program,the pairs,,,,,,problem_230
tuple,a given list,the maximum and minimum product,a Python program,the pairs,,,,,,problem_230
tuple,Python,the maximum and minimum product,a Python program,the pairs,,,,,,problem_230
a given list,Python,the maximum and minimum product,a Python program,the pairs,,,,,,problem_230
module,the same length,itertools,Python,a Python program,multiple lists,,,,,problem_231
multiple lists,module,the same length,itertools,a Python program,,,,,,problem_231
multiple lists,module,the same length,Python,a Python program,,,,,,problem_231
multiple lists,module,itertools,Python,a Python program,,,,,,problem_231
multiple lists,the same length,itertools,Python,a Python program,,,,,,problem_231
module,the same length,itertools,Python,a Python program,,,,,,problem_231
rows,NumPy,10x3 matrix,a NumPy program,10x3,unequal values,,,,,problem_232
unequal values,rows,NumPy,10x3 matrix,10x3,,,,,,problem_232
unequal values,rows,NumPy,a NumPy program,10x3,,,,,,problem_232
unequal values,rows,10x3 matrix,a NumPy program,10x3,,,,,,problem_232
unequal values,NumPy,10x3 matrix,a NumPy program,10x3,,,,,,problem_232
rows,NumPy,10x3 matrix,a NumPy program,10x3,,,,,,problem_232
displays,input,a Python script,the user,that,upper and lower cases,,,,,problem_233
upper and lower cases,displays,input,a Python script,that,,,,,,problem_233
upper and lower cases,displays,input,the user,that,,,,,,problem_233
upper and lower cases,displays,a Python script,the user,that,,,,,,problem_233
upper and lower cases,input,a Python script,the user,that,,,,,,problem_233
displays,input,a Python script,the user,that,,,,,,problem_233
tags,Python,a Python program,the siblings,a given html document,,,,,,problem_234
a given html document,tags,Python,the siblings,,,,,,,problem_234
a given html document,tags,a Python program,the siblings,,,,,,,problem_234
a given html document,Python,a Python program,the siblings,,,,,,,problem_234
tags,Python,a Python program,the siblings,,,,,,,problem_234
all the image links,a Python program,en.wikipedia.org/wiki/Peter_Jeffrey_(RAAF_officer,Python,,,,,,,problem_235
Python,all the image links,en.wikipedia.org/wiki/Peter_Jeffrey_(RAAF_officer,,,,,,,,problem_235
Python,a Python program,en.wikipedia.org/wiki/Peter_Jeffrey_(RAAF_officer,,,,,,,,problem_235
all the image links,a Python program,en.wikipedia.org/wiki/Peter_Jeffrey_(RAAF_officer,,,,,,,,problem_235
an empty NumPy array,a NumPy program,a new row,NumPy,,,,,,,problem_236
NumPy,an empty NumPy array,a new row,,,,,,,,problem_236
NumPy,a NumPy program,a new row,,,,,,,,problem_236
an empty NumPy array,a NumPy program,a new row,,,,,,,,problem_236
first,Python,a Python program,the href,the first <a> tag,a given html document,,,,,problem_237
a given html document,first,Python,a Python program,the first <a> tag,,,,,,problem_237
a given html document,first,Python,the href,the first <a> tag,,,,,,problem_237
a given html document,first,a Python program,the href,the first <a> tag,,,,,,problem_237
a given html document,Python,a Python program,the href,the first <a> tag,,,,,,problem_237
first,Python,a Python program,the href,the first <a> tag,,,,,,problem_237
zeros,Python,a Python program,an integer,leading zeros,,,,,,problem_238
leading zeros,zeros,Python,an integer,,,,,,,problem_238
leading zeros,zeros,a Python program,an integer,,,,,,,problem_238
leading zeros,Python,a Python program,an integer,,,,,,,problem_238
zeros,Python,a Python program,an integer,,,,,,,problem_238
lambda,strings,a given list,Python,a Python program,string values,,,,,problem_239
string values,lambda,strings,a given list,a Python program,,,,,,problem_239
string values,lambda,strings,Python,a Python program,,,,,,problem_239
string values,lambda,a given list,Python,a Python program,,,,,,problem_239
string values,strings,a given list,Python,a Python program,,,,,,problem_239
lambda,strings,a given list,Python,a Python program,,,,,,problem_239
unique values,NumPy,a NumPy program,the frequency,NumPy array,,,,,,problem_240
NumPy array,unique values,NumPy,the frequency,,,,,,,problem_240
NumPy array,unique values,a NumPy program,the frequency,,,,,,,problem_240
NumPy array,NumPy,a NumPy program,the frequency,,,,,,,problem_240
unique values,NumPy,a NumPy program,the frequency,,,,,,,problem_240
element,prepend,a given array,NumPy,a NumPy program,the difference,0,neighboring elements,,,problem_241
neighboring elements,element,prepend,a given array,NumPy,a NumPy program,0,,,,problem_241
neighboring elements,element,prepend,a given array,NumPy,the difference,0,,,,problem_241
neighboring elements,element,prepend,a given array,a NumPy program,the difference,0,,,,problem_241
neighboring elements,element,prepend,NumPy,a NumPy program,the difference,0,,,,problem_241
neighboring elements,element,a given array,NumPy,a NumPy program,the difference,0,,,,problem_241
neighboring elements,prepend,a given array,NumPy,a NumPy program,the difference,0,,,,problem_241
element,prepend,a given array,NumPy,a NumPy program,the difference,0,,,,problem_241
NumPy,the full NumPy array,a NumPy program,truncation,,,,,,,problem_243
truncation,NumPy,a NumPy program,,,,,,,,problem_243
truncation,the full NumPy array,a NumPy program,,,,,,,,problem_243
NumPy,the full NumPy array,a NumPy program,,,,,,,,problem_243
Python,a Python program,all the text,a given web page,,,,,,,problem_244
a given web page,Python,all the text,,,,,,,,problem_244
a given web page,a Python program,all the text,,,,,,,,problem_244
Python,a Python program,all the text,,,,,,,,problem_244
Python,a list,a Python program,a dictionary,tuples,,,,,,problem_245
tuples,Python,a list,a dictionary,,,,,,,problem_245
tuples,Python,a Python program,a dictionary,,,,,,,problem_245
tuples,a list,a Python program,a dictionary,,,,,,,problem_245
Python,a list,a Python program,a dictionary,,,,,,,problem_245
rows,Pandas,one or more column(s,a Pandas program,one,a multi-index dataframe,,,,,problem_246
a multi-index dataframe,rows,Pandas,one or more column(s,one,,,,,,problem_246
a multi-index dataframe,rows,Pandas,a Pandas program,one,,,,,,problem_246
a multi-index dataframe,rows,one or more column(s,a Pandas program,one,,,,,,problem_246
a multi-index dataframe,Pandas,one or more column(s,a Pandas program,one,,,,,,problem_246
rows,Pandas,one or more column(s,a Pandas program,one,,,,,,problem_246
smallest and largest word,Python,a Python program,a given string,,,,,,,problem_247
a given string,smallest and largest word,a Python program,,,,,,,,problem_247
a given string,Python,a Python program,,,,,,,,problem_247
smallest and largest word,Python,a Python program,,,,,,,,problem_247
Python,a Python program,the length,a given dictionary values,,,,,,,problem_248
a given dictionary values,Python,the length,,,,,,,,problem_248
a given dictionary values,a Python program,the length,,,,,,,,problem_248
Python,a Python program,the length,,,,,,,,problem_248
current datetime,month,year,"year, month and date value",Python,a Python program,arrow module,,,,problem_249
arrow module,current datetime,month,year,"year, month and date value",a Python program,,,,,problem_249
arrow module,current datetime,month,year,Python,a Python program,,,,,problem_249
arrow module,current datetime,month,"year, month and date value",Python,a Python program,,,,,problem_249
arrow module,current datetime,year,"year, month and date value",Python,a Python program,,,,,problem_249
arrow module,month,year,"year, month and date value",Python,a Python program,,,,,problem_249
current datetime,month,year,"year, month and date value",Python,a Python program,,,,,problem_249
DataFrame,words,a given DataFrame,a given column,Pandas,a Pandas program,capital words,,,,problem_250
capital words,DataFrame,words,a given DataFrame,a given column,a Pandas program,,,,,problem_250
capital words,DataFrame,words,a given DataFrame,Pandas,a Pandas program,,,,,problem_250
capital words,DataFrame,words,a given column,Pandas,a Pandas program,,,,,problem_250
capital words,DataFrame,a given DataFrame,a given column,Pandas,a Pandas program,,,,,problem_250
capital words,words,a given DataFrame,a given column,Pandas,a Pandas program,,,,,problem_250
DataFrame,words,a given DataFrame,a given column,Pandas,a Pandas program,,,,,problem_250
directory,a given path,one or more path components,Python,a Python program,one,file,,,,problem_251
file,directory,a given path,one or more path components,Python,one,,,,,problem_251
file,directory,a given path,one or more path components,a Python program,one,,,,,problem_251
file,directory,a given path,Python,a Python program,one,,,,,problem_251
file,directory,one or more path components,Python,a Python program,one,,,,,problem_251
file,a given path,one or more path components,Python,a Python program,one,,,,,problem_251
directory,a given path,one or more path components,Python,a Python program,one,,,,,problem_251
an list,Python,a Python program,the values,the order,a new list,,,,,problem_252
a new list,an list,Python,a Python program,the order,,,,,,problem_252
a new list,an list,Python,the values,the order,,,,,,problem_252
a new list,an list,a Python program,the values,the order,,,,,,problem_252
a new list,Python,a Python program,the values,the order,,,,,,problem_252
an list,Python,a Python program,the values,the order,,,,,,problem_252
the same pair,Python,a Python program,three,three given lists,,,,,,problem_253
three given lists,the same pair,Python,three,,,,,,,problem_253
three given lists,the same pair,a Python program,three,,,,,,,problem_253
three given lists,Python,a Python program,three,,,,,,,problem_253
the same pair,Python,a Python program,three,,,,,,,problem_253
a Pivot table,Pandas,the data,a Pandas program,multiple indexes,,,,,,problem_254
multiple indexes,a Pivot table,Pandas,a Pandas program,,,,,,,problem_254
multiple indexes,a Pivot table,the data,a Pandas program,,,,,,,problem_254
multiple indexes,Pandas,the data,a Pandas program,,,,,,,problem_254
a Pivot table,Pandas,the data,a Pandas program,,,,,,,problem_254
a Python program,a sphere,the volume,6,radius,,,,,,problem_255
radius,a Python program,a sphere,6,,,,,,,problem_255
radius,a Python program,the volume,6,,,,,,,problem_255
radius,a sphere,the volume,6,,,,,,,problem_255
a Python program,a sphere,the volume,6,,,,,,,problem_255
reverse order,a given list,Python,the elements,a Python program,original index,,,,,problem_256
original index,reverse order,a given list,Python,a Python program,,,,,,problem_256
original index,reverse order,a given list,the elements,a Python program,,,,,,problem_256
original index,reverse order,Python,the elements,a Python program,,,,,,problem_256
original index,a given list,Python,the elements,a Python program,,,,,,problem_256
reverse order,a given list,Python,the elements,a Python program,,,,,,problem_256
"float, character",zeros,three column types,NumPy,a NumPy program,an array,three,integer,,,problem_257
integer,"float, character",zeros,three column types,NumPy,a NumPy program,three,,,,problem_257
integer,"float, character",zeros,three column types,NumPy,an array,three,,,,problem_257
integer,"float, character",zeros,three column types,a NumPy program,an array,three,,,,problem_257
integer,"float, character",zeros,NumPy,a NumPy program,an array,three,,,,problem_257
integer,"float, character",three column types,NumPy,a NumPy program,an array,three,,,,problem_257
integer,zeros,three column types,NumPy,a NumPy program,an array,three,,,,problem_257
"float, character",zeros,three column types,NumPy,a NumPy program,an array,three,,,,problem_257
NumPy,a NumPy program,1-D arrays,1,row,,,,,,problem_258
row,NumPy,a NumPy program,1,,,,,,,problem_258
row,NumPy,1-D arrays,1,,,,,,,problem_258
row,a NumPy program,1-D arrays,1,,,,,,,problem_258
NumPy,a NumPy program,1-D arrays,1,,,,,,,problem_258
UFO,reporting date,Pandas,a Pandas program,100 days,unidentified flying object,,,,,problem_259
unidentified flying object,UFO,reporting date,Pandas,100 days,,,,,,problem_259
unidentified flying object,UFO,reporting date,a Pandas program,100 days,,,,,,problem_259
unidentified flying object,UFO,Pandas,a Pandas program,100 days,,,,,,problem_259
unidentified flying object,reporting date,Pandas,a Pandas program,100 days,,,,,,problem_259
UFO,reporting date,Pandas,a Pandas program,100 days,,,,,,problem_259
a given array,NumPy,a NumPy program,all elements,numerical negative value,,,,,,problem_260
numerical negative value,a given array,NumPy,all elements,,,,,,,problem_260
numerical negative value,a given array,a NumPy program,all elements,,,,,,,problem_260
numerical negative value,NumPy,a NumPy program,all elements,,,,,,,problem_260
a given array,NumPy,a NumPy program,all elements,,,,,,,problem_260
lists,strings,a given list,Python,a Python program,each sublist,lambda,,,,problem_261
lambda,lists,strings,a given list,Python,each sublist,,,,,problem_261
lambda,lists,strings,a given list,a Python program,each sublist,,,,,problem_261
lambda,lists,strings,Python,a Python program,each sublist,,,,,problem_261
